,TIME_PERIOD,AUS,AUT,BEL,BRA,CAN,CHE,CHL,CHN,COL,CRI,CZE,DEU,DNK,EA19,ESP,EST,FIN,FRA,GBR,GRC,HUN,IDN,IND,IRL,ISL,ISR,ITA,JPN,KOR,LUX,LVA,MEX,NLD,NOR,NZL,POL,PRT,RUS,SVK,SVN,SWE,TUR,USA,ZAF
251,1990-12,93.10365,103.3258,103.4401,112.0293,121.0918,89.6776,,76.21977,,,,112.6275,100.7663,126.3854,111.1943,,148.564,113.7528,105.9204,94.27823,,117.9051,96.18452,104.4508,115.0607,,121.8828,143.2987,108.4482,100.8724,,101.9548,104.0005,114.528,87.57292,,88.91083,,,,145.4269,89.51786,90.76443,
252,1991-01,93.51667,102.7037,103.7796,108.5567,124.0324,90.90864,,76.34892,,,,111.7832,99.48308,124.9802,112.6224,,148.7505,112.9938,106.3477,91.83544,,117.2589,97.40401,104.2293,114.9352,,121.8,143.7279,109.6543,100.4669,,103.6063,103.0772,113.7122,87.41805,,89.27239,,,,148.3258,90.13889,90.44806,
253,1991-02,92.64231,103.3596,104.0995,113.4602,123.4268,90.18843,,75.60661,,,,112.2844,99.51202,126.2072,113.1247,,147.9647,112.9559,106.2524,90.72607,,115.4085,93.80412,104.1757,114.9827,,122.9309,144.9633,109.0451,100.5248,,104.2856,103.1115,113.5702,87.23773,,91.64526,,,,152.2017,88.24793,89.24114,
254,1991-03,94.30678,102.6364,102.031,126.225,125.0026,87.67081,,74.93433,,,,110.1222,98.21516,121.8706,112.4314,,147.6911,111.1814,104.8978,90.37551,,118.8015,95.30597,101.7851,114.9845,,122.2484,142.6281,113.4057,99.43623,,106.7365,102.0005,112.2997,88.88187,,91.78932,,,,152.6914,87.16702,92.12688,
255,1991-04,96.40665,100.7342,100.4255,123.048,125.7951,88.07591,,75.79908,,,,107.7195,96.50514,117.0919,110.8598,,147.5343,109.7831,106.3427,91.3015,,121.7298,95.41043,99.71705,114.7401,,121.4733,145.2242,114.6651,97.79392,,108.1353,99.87678,110.2349,88.79529,,91.33195,,,,153.118,89.88018,93.12868,
256,1991-05,95.75243,100.601,100.4083,122.1275,126.6972,88.2644,,76.86062,,,,107.6215,96.84494,116.6054,110.4417,,147.1149,109.5823,105.8996,90.22545,,121.5313,93.17528,98.76255,115.7513,,121.0924,144.8647,115.1392,97.85796,,108.5524,99.91284,109.7233,88.64764,,91.44768,,,,153.1281,88.73915,93.36098,
257,1991-06,95.3888,100.4116,100.0554,126.3931,128.4076,86.72981,,76.36961,,,,107.194,95.71098,114.9367,109.1121,,145.0365,108.647,104.5279,91.65578,,123.401,94.19595,98.25436,117.0782,,120.5819,144.0373,117.3677,97.11489,,109.7547,99.06229,108.9344,88.67808,,90.9667,,,,150.4762,88.45609,94.71828,
258,1991-07,97.13496,100.9437,100.1737,128.1401,127.6135,85.34723,,76.73088,,,,108.0826,94.66978,115.673,109.5136,,142.4483,108.3364,103.9301,90.71683,,124.5011,77.92981,99.35856,117.5777,,120.2641,145.4084,116.8815,96.98566,,110.0069,99.56381,108.7283,86.84707,,92.36945,,,,149.4884,86.24733,94.493,
259,1991-08,97.25011,101.7534,100.6469,129.4882,127.4374,85.5348,,75.52945,,,,108.4692,95.08415,116.7626,110.4836,,141.22,108.6453,105.0904,90.21502,,124.9849,77.57314,99.88351,118.1798,,120.514,145.2399,116.0805,97.42001,,109.4411,99.89301,108.9667,86.73247,,93.6972,,,,149.3597,85.24123,93.597,
260,1991-09,97.25417,101.1801,100.6885,127.3817,126.9476,85.68769,,73.48089,,,,108.8523,96.64639,117.9609,111.1389,,141.3597,108.8697,105.6382,93.30616,,122.8468,77.30856,99.97395,118.3017,,121.2779,146.2262,113.5852,97.88078,,109.1189,101.0368,109.5882,86.13934,,93.85319,,,,151.0553,85.76204,92.60479,
261,1991-10,96.9007,99.88106,100.4878,111.3267,127.185,85.03493,,73.29116,,,,110.0703,95.47855,118.4635,110.6156,,140.7366,108.6091,104.958,94.01888,,121.432,76.34979,100.2846,118.713,,121.2383,151.4438,110.5194,97.58057,,109.5169,100.6804,108.9249,82.63187,,93.68114,,,,150.6194,86.69682,91.58389,
262,1991-11,94.63105,100.5995,101.212,107.7325,126.2622,85.74306,,71.96698,,,,111.469,96.01204,120.9652,111.2326,,134.3291,109.718,105.3824,94.72605,,120.357,75.84608,101.3115,118.6612,,121.8485,150.7183,108.8918,98.50063,,111.0886,101.5619,109.5157,81.75089,,93.34746,,,,152.5269,86.58816,90.38082,
263,1991-12,91.78595,100.6247,101.6168,101.4342,123.2865,86.12882,,71.58748,,,,113.2246,96.54574,123.0757,110.902,,129.1096,110.1942,106.0037,95.84645,,118.6801,75.43923,102.1975,118.2793,,122.4522,150.3238,107.4211,99.03417,,113.0296,102.203,110.4676,79.58989,,93.05252,,,,154.4344,86.22353,89.68958,
264,1992-01,88.45245,101.1688,101.586,101.7929,122.3382,85.62352,,73.47456,,,,112.6795,95.88378,122.5041,112.6171,,128.41,109.5807,104.5696,94.63384,,117.6317,75.49007,102.6242,118.2891,,122.7147,153.0986,106.4212,99.09372,,114.9441,101.466,109.9221,78.6025,,96.16444,,,,153.7472,89.84272,89.10921,
265,1992-02,89.62514,101.4427,100.7837,103.2502,119.756,84.28689,,71.2639,,,,112.0377,95.58704,121.4363,113.333,,127.1035,109.06,104.6718,93.68208,,118.4936,76.94189,101.4725,118.1864,,122.8298,150.4824,107.8856,98.13042,,116.6942,100.9162,109.4945,78.95953,,96.83659,,,,152.6202,89.59116,90.43216,
266,1992-03,91.60786,101.2495,100.1651,103.1522,119.3819,83.06528,,70.96746,,,,111.8203,95.24388,120.8892,112.5716,,126.8715,109.0293,103.7072,95.18908,,120.8135,79.19219,100.712,117.9005,,122.4742,146.2128,110.3407,97.95792,,117.9973,101.0549,109.5896,80.62563,,97.37588,,,,152.4013,89.02488,92.29543,
267,1992-04,90.96409,100.9424,99.83179,101.4352,119.5309,81.86321,,73.67483,,,,111.9498,95.12533,120.9521,112.0921,,126.9275,109.3346,105.8844,95.05045,,120.6297,79.26757,101.0384,117.4495,,122.3165,145.5685,108.7199,97.80727,,118.4798,101.0151,109.5773,79.31316,,99.06788,,,,152.4514,86.74686,91.56036,
268,1992-05,89.03381,100.9976,99.75504,104.5418,117.7711,81.85661,,72.54073,,,,111.966,95.78452,121.5077,112.6849,,127.0738,110.0938,107.9945,93.57475,,118.6907,79.62522,100.5831,116.7842,,122.5106,147.4062,107.4424,97.9807,,117.225,100.585,109.8066,77.59512,,102.0381,,,,152.8119,82.14126,90.59554,
269,1992-06,87.5616,101.4202,100.5118,103.0921,117.4309,83.99247,,71.38995,,,,112.8464,96.41173,122.7138,112.2897,,127.7443,110.3249,108.1983,93.08733,,117.0435,77.13657,100.748,116.8096,,122.6574,150.1504,104.6857,98.45687,,116.2711,100.6776,110.2697,77.5352,,102.8852,,,,152.7027,78.5463,89.44286,
270,1992-07,85.17406,103.5282,102.0687,100.9178,117.3514,85.90432,,71.2287,,,,114.6636,97.01182,126.8239,112.8829,,128.2782,111.5128,107.4329,91.47855,,115.2303,75.4158,103.4512,117.1855,,124.1393,147.7331,104.1664,99.42699,,115.9291,102.4288,111.336,77.59898,,102.2162,,,,154.3389,75.8576,88.21442,
271,1992-08,82.36078,104.39,102.4523,99.80831,116.7321,86.67686,,71.16105,,,,116.0183,97.79176,129.095,113.6727,,128.9197,111.5827,107.0153,92.48991,,114.876,74.63386,104.139,117.0035,,125.0025,146.386,103.5312,99.95824,,116.997,103.3638,111.6393,76.89612,,101.471,,,,154.8794,75.63701,87.98484,
272,1992-09,81.71755,104.1489,103.2682,100.6729,113.2997,88.81702,,69.99969,,,,116.9227,98.45845,127.9335,110.3828,,116.9829,112.9134,102.1955,95.89728,,113.662,74.55106,105.6018,116.4176,,119.2273,151.5359,103.2048,100.3916,,117.6188,105.1765,111.5608,76.76374,,100.8439,,,,156.5964,79.72947,87.98079,
273,1992-10,82.23261,105.1594,104.5227,102.6113,111.647,89.15482,,70.26203,,,,118.3799,100.0039,126.003,105.7847,,114.2806,115.5565,93.98301,96.90505,,114.6171,77.70721,108.3148,116.8749,,108.9944,155.5086,103.9155,101.1484,,117.6504,106.1067,110.8019,77.73244,,102.5379,,,,155.4422,85.58507,89.51505,
274,1992-11,81.49821,103.7922,103.8706,103.1428,111.1327,87.13864,,70.37356,,,,116.6374,99.5978,123.6332,103.525,,113.1973,113.8861,90.85303,95.86665,,117.7071,81.1254,107.316,115.2372,,111.5421,155.6699,105.8339,100.4306,,120.366,104.7832,110.1501,77.35006,,101.8158,,,,146.1547,87.60704,92.17702,
275,1992-12,81.80776,104.2965,104.317,105.0052,110.9996,87.70444,,69.21395,,,,117.9881,100.4965,123.5871,104.9831,,112.8654,113.6409,92.83037,96.09146,,118.4594,79.95545,107.4367,111.8588,,108.0368,155.9957,105.7522,100.6805,,122.2103,104.9671,108.4826,76.83748,,102.2356,,,,133.0372,87.70608,92.30523,
276,1993-01,80.91726,104.4458,104.0598,109.3089,110.6877,85.7261,,67.32324,,,56.06215,119.0438,99.8145,122.2268,106.0016,,108.9031,113.9374,92.39564,94.93283,83.20008,122.5589,72.85245,106.9644,113.1049,,103.704,155.0845,106.7157,100.5135,,123.9331,103.7504,107.2823,77.42744,72.89231,102.6241,16.90644,52.7289,,131.4503,89.67706,93.19062,
277,1993-02,82.03264,104.5055,103.9651,107.7877,112.3583,85.01611,,67.1918,,,57.15328,119.792,100.7499,121.5063,105.2052,,102.6492,114.4702,88.02296,94.62619,83.60537,124.5628,71.31511,99.12476,114.1336,,101.3898,161.0909,105.8944,100.2264,,125.1057,103.7713,107.8722,77.46359,74.31239,102.1858,18.32431,53.17122,,129.1353,90.78339,93.05176,
278,1993-03,83.76363,104.609,103.8142,108.5288,112.8477,85.35558,,68.30007,,,57.35455,119.3737,100.6357,119.7132,105.4368,,100.5784,114.3453,89.78511,96.94615,82.83336,124.4974,66.95772,97.7443,113.5932,,98.38332,165.8781,105.9744,100.3159,,124.7023,104.0379,108.4408,78.15479,74.51664,100.8068,19.13015,53.44598,,125.8429,91.62984,92.3055,
279,1993-04,82.54508,104.3898,103.5943,106.0209,110.4148,86.37519,,69.10101,,,56.87033,119.4703,100.3504,120.3536,104.0663,,104.221,114.8121,92.81707,97.342,80.26997,120.9888,66.60024,97.24506,113.1623,,99.40866,171.0404,103.2346,100.4696,,124.5024,104.211,108.2481,78.09464,74.05424,100.7781,18.63596,53.40413,,126.6896,91.01808,90.5296,
280,1993-05,80.51292,103.6758,103.1606,104.4647,109.7455,86.73193,,69.37812,,,56.78385,118.2987,99.89604,119.8985,99.25772,,105.9843,114.3073,93.0209,96.65666,80.26376,119.8407,66.43095,96.19173,112.9296,,103.8868,174.0364,102.2952,100.2719,,123.8937,103.4611,107.4034,78.63998,74.02975,99.12075,18.11235,53.55053,,128.2827,90.78015,90.21294,
281,1993-06,77.64431,102.9739,102.1842,105.1177,108.8447,86.40971,,68.58434,,,57.23947,116.9516,99.15875,117.4298,96.63393,,105.3507,113.2673,91.93023,96.13482,79.03793,119.7474,67.38273,94.98441,111.2335,,104.7198,179.553,101.8105,99.66152,,124.7991,101.622,106.1405,78.95238,73.78055,97.94978,23.06751,53.4694,,128.2868,88.82505,90.26755,
282,1993-07,79.16355,103.2986,101.5115,106.8408,109.2406,86.26164,,68.10072,,,58.05264,116.4621,97.45415,114.1079,94.45789,,103.5222,111.2368,93.20674,93.33166,77.75365,121.6493,68.89049,93.45624,104.9419,,102.4914,180.9888,101.9852,98.9136,,125.9977,100.6997,104.6895,81.09146,74.05368,96.03712,29.43927,50.0741,,122.8589,89.44997,91.13284,
283,1993-08,78.37518,104.1251,100.1887,107.1807,106.6852,87.35905,,68.40003,,,58.02312,117.6521,93.52658,112.6516,92.20959,,101.4196,109.3194,93.16806,92.2943,77.53718,120.3289,68.51939,91.60626,106.2017,,100.854,187.957,100.2394,97.839,,126.5589,101.9492,103.7358,80.99812,73.20274,93.37052,37.88775,49.27071,,121.5684,87.65278,90.71305,
284,1993-09,74.65067,104.2579,99.76609,106.494,105.1022,89.49566,,69.19237,,,58.0359,119.3584,94.78107,115.4014,95.36264,,99.28534,111.0561,93.36233,93.8417,78.39098,119.2746,68.32476,92.17309,106.7472,,99.95756,182.7944,100.2119,97.78214,,126.5793,104.4935,105.595,81.27021,68.1887,93.94933,41.75114,49.75198,,119.5909,88.21203,90.2285,
285,1993-10,76.08867,104.1663,98.36005,105.1808,104.8166,88.77948,,69.55081,,,58.60642,119.1668,95.99413,114.5061,95.47079,,100.3172,110.9032,92.57907,94.20325,76.59296,120.5299,69.75597,93.25022,107.136,,99.25258,179.3977,100.9296,96.88881,,126.9671,104.0761,104.784,81.56963,68.41726,93.55593,45.28416,50.34783,,120.685,90.01639,90.9573,
286,1993-11,77.33119,103.1828,99.41447,106.1153,106.2907,87.21191,,70.35206,,,58.92419,117.2874,96.49503,111.9339,94.32473,,101.0462,110.6061,92.59304,95.21152,77.27149,122.6674,70.67986,92.98559,106.8112,,97.78171,177.9441,102.0951,97.93676,,126.553,102.3631,103.8069,81.13997,70.43797,94.26269,53.39,50.74487,,119.5685,91.56225,91.69094,
287,1993-12,78.38074,102.7908,100.8273,107.0342,104.8849,89.43082,,72.15692,,,59.19165,116.5569,97.23372,111.0036,92.53001,,101.4083,111.7271,93.46333,95.4286,77.96707,123.2862,71.55256,93.64598,105.6669,,96.45811,173.8999,102.6794,98.97607,,129.5313,101.1663,103.2865,82.29008,73.1853,94.2835,57.7746,50.6524,,117.4733,90.30398,91.73216,
288,1994-01,82.60372,102.6386,100.8438,108.8556,106.2088,89.84036,,50.28807,,,60.42902,116.1103,96.94156,111.4786,92.66547,,102.7884,111.5343,94.50224,94.0728,79.88349,126.1881,72.55972,95.54512,104.1032,,97.4239,176.7413,105.8694,98.689,,130.6794,100.7056,102.1498,83.15861,73.63722,95.45871,60.80793,50.64771,,122.4987,87.94412,93.29695,
289,1994-02,83.55629,102.4753,101.5045,107.2198,102.7155,90.2715,,50.54222,,,60.21787,116.2772,96.14736,111.7592,93.00503,,104.0707,110.9785,92.84819,93.26496,79.3324,124.9993,72.01103,94.12884,103.4142,,97.78537,184.0192,104.8622,99.12283,,129.7725,100.4034,101.4284,83.12331,72.67147,95.46244,60.46956,50.72306,,123.8661,79.35371,92.58714,
290,1994-03,82.12164,103.3435,102.2148,108.5594,100.4524,90.33084,,50.77623,,,60.04298,117.6253,96.53116,113.5249,93.15178,,103.5579,111.9033,92.49007,95.3987,78.48493,122.8456,72.68893,93.74981,103.0709,,97.23954,185.2244,104.9699,99.56445,,122.4461,101.7671,102.2848,82.203,72.53176,94.40845,58.90784,50.84794,,123.238,70.98333,92.69248,
291,1994-04,82.6432,102.7816,101.9766,106.7702,98.93649,89.57643,,51.4658,,,60.1448,117.1496,96.32365,113.8119,93.74229,,104.0886,110.8027,92.38343,95.41538,79.07262,121.7445,72.05022,94.28945,102.9826,,100.0393,187.5339,103.9672,99.38586,,121.1008,101.3913,101.7506,81.4545,73.19746,94.96373,61.21209,50.85514,,123.9501,53.85138,92.44484,
292,1994-05,82.93349,103.2029,102.7361,106.5021,98.46505,88.94562,,51.82479,,,59.92957,118.1163,97.30453,115.2814,92.95831,,103.652,111.6724,92.30424,95.4989,78.81959,121.1638,72.16851,95.1039,102.7093,,100.5507,184.8257,103.7175,99.77411,,122.4749,102.0733,102.338,82.79162,72.54697,94.4309,61.35131,50.6969,,124.526,56.46828,91.74909,
293,1994-06,83.23004,103.5532,103.1706,107.5263,98.07567,90.35844,,51.89778,,,60.37642,118.7742,97.79505,115.7636,93.42018,,103.3643,112.2356,92.5095,95.12718,78.37272,120.048,71.94381,95.4837,102.6981,,99.23862,185.0449,103.0497,99.89864,,120.4156,102.3269,103.4453,83.13823,72.81683,94.24464,61.52716,50.46843,,121.4048,60.56437,91.49894,
294,1994-07,81.79308,105.2659,104.6166,100.9196,97.80379,91.26434,,51.46041,,,60.15381,120.2254,98.37377,118.0941,94.72798,,105.3015,112.7009,90.80231,94.9793,78.25127,119.0054,70.78112,96.38791,103.1623,,98.39017,189.3858,102.4394,100.6568,,118.6863,103.8051,104.338,84.24348,71.95226,96.16208,61.06834,50.32695,,118.8095,62.29035,90.18652,
295,1994-08,82.35066,105.8765,104.6808,106.317,97.76132,91.6656,,53.33956,,,60.30564,120.5848,98.04671,117.8694,94.57271,,106.2668,112.7992,90.78451,95.417,74.0864,119.6894,70.6233,95.80417,102.6145,,96.8322,185.8842,102.5794,100.6181,,119.3938,103.9031,103.8102,83.96279,71.76214,96.89079,60.6955,50.88323,,118.5878,62.31929,90.00438,
296,1994-09,81.79972,104.752,104.3745,111.1674,99.10336,92.70679,,55.20696,,,60.60812,119.6831,97.83598,117.4048,94.5201,,108.6697,113.0441,91.17461,97.14754,74.58506,118.3287,70.95255,95.87164,102.4297,,96.93063,186.2964,102.1125,101.065,,118.9173,104.7534,103.6021,83.28601,73.42532,96.78838,58.39912,51.72041,,121.3942,61.20282,88.98324,
297,1994-10,81.23866,104.8467,104.3477,115.5861,98.81027,92.99644,,55.45755,,,60.87908,119.9668,98.57419,118.1618,94.79625,,113.7902,113.5447,91.94864,97.37872,75.54143,118.4438,69.84109,97.11322,101.5958,,96.86726,186.452,101.1231,101.4647,,118.2258,105.2066,104.3686,84.25156,74.06238,97.04287,51.06256,52.1752,,123.6353,63.09648,88.32019,
298,1994-11,83.16493,104.4995,104.0443,119.8874,98.25509,91.62363,,55.7571,,,61.46362,119.6863,98.66602,116.6093,94.27843,,113.0314,112.7612,91.78493,97.05127,76.46194,119.0342,71.08157,96.49545,101.7228,,95.90609,186.5907,101.5323,101.5351,,118.1273,104.3987,103.475,85.65249,74.37009,97.39693,56.57169,52.27647,,123.1622,64.97171,88.59503,
299,1994-12,86.07125,104.1796,103.7306,122.1828,97.02065,90.6171,,56.94995,,,61.80851,119.3723,98.17883,115.0686,93.85641,,111.5108,112.1646,91.87876,97.8395,76.94144,120.2983,71.83253,96.04846,101.4913,,94.79164,182.7334,103.3501,101.3482,,101.5965,103.6327,103.2835,87.99348,74.8715,97.01928,62.08647,52.49862,,122.1016,68.88091,90.75285,
300,1995-01,85.33041,105.1115,104.6842,123.8547,95.4758,92.37384,,58.35785,,,61.90631,120.6809,98.30085,116.6733,92.68772,,111.8968,112.7989,91.1018,97.27893,78.03426,119.132,71.26827,96.78793,101.7957,,94.52957,180.9786,103.52,101.756,,75.91892,104.3217,104.4655,88.73421,76.08583,98.63644,63.09484,52.63794,,120.9245,67.46682,92.48473,
301,1995-02,82.50369,105.7082,105.6038,124.886,96.3018,93.10609,,58.40104,,,62.18265,122.0287,98.94939,117.7038,93.29292,,112.8501,112.9225,90.01468,96.58186,78.61536,119.1952,71.91749,96.12295,102.4184,,93.11163,182.0349,102.667,102.1536,,77.43867,105.308,104.9849,88.05607,76.11818,99.20385,62.30742,52.43353,,120.8196,67.82806,91.74271,
302,1995-03,78.99657,108.2529,107.7572,117.4828,95.17891,97.36177,,57.18762,,,61.93534,125.957,100.2864,119.407,91.92973,,115.4283,114.6612,88.82501,99.29723,75.36619,115.0968,69.27421,95.19561,101.7804,,85.99805,193.7425,101.94,103.4698,,68.14856,108.6665,106.9627,88.0047,76.03983,101.2612,58.83822,52.62141,,118.058,67.61784,90.45681,
303,1995-04,77.75269,108.3687,108.0942,115.533,96.55659,98.4338,,56.67355,,,62.26936,125.6686,102.3278,118.9726,93.68121,,116.159,115.7862,87.66492,100.3151,73.44709,112.3499,68.79832,96.18481,101.5047,,83.19534,207.9761,100.0606,103.5916,,79.30869,108.7726,106.1376,89.41873,76.43057,100.9274,59.12292,52.46965,,115.154,69.36069,86.68597,
304,1995-05,77.04626,107.1553,106.9814,119.9469,97.69818,96.14781,,57.84843,,,62.24524,123.8153,102.1564,118.3224,95.31432,,115.0822,113.1483,87.494,99.71582,73.43127,113.5817,69.91859,96.28152,101.0688,,87.87627,203.6157,101.5018,103.141,,85.54538,107.1819,105.316,89.99884,78.35176,99.48341,63.53018,52.14472,,117.1356,70.51794,86.3817,
305,1995-06,75.95316,107.4411,107.0205,119.8052,96.22168,96.46512,,56.95846,,,62.63549,123.394,101.9875,118.6274,95.77155,,114.8968,113.8502,87.4238,100.1636,72.39209,113.3128,69.86333,96.21931,101.2906,,88.35896,204.4742,100.5992,103.1188,,84.57123,106.6687,105.7881,90.26959,79.7928,98.84211,72.23829,51.41835,,116.6158,71.25928,86.35956,
306,1995-07,78.24868,108.1354,107.6681,120.4039,97.66918,95.75443,,56.5846,,,62.26436,123.9616,101.8603,120.4733,96.47842,,115.1761,114.7451,86.70895,98.15787,71.69775,114.9071,71.11992,97.17506,101.5851,,89.49701,196.4611,102.454,102.9213,,87.5962,106.8267,106.0698,90.67802,77.56435,99.03916,79.0554,51.67062,,117.0782,70.76431,86.40271,
307,1995-08,81.63468,107.3104,106.4109,121.7393,98.2238,94.77701,,58.35133,,,62.44275,121.7344,100.9235,119.3722,96.04253,,115.6038,114.7703,87.52785,97.23257,71.26748,117.9036,72.2947,96.98933,101.1792,,92.40107,182.6839,104.7615,101.9162,,88.47283,105.2794,105.446,89.64678,77.19861,99.11211,86.37458,51.96626,,118.9922,71.67278,88.59438,
308,1995-09,84.06742,105.9653,105.4867,122.2553,98.82425,96.57516,,60.22132,,,62.62141,121.0642,100.7315,118.3832,95.44838,,114.1181,114.4134,88.24665,98.73263,71.46221,119.2575,69.21406,96.77898,100.8472,,92.78733,172.5873,107.2289,101.7847,,89.0152,105.9002,105.4262,90.00329,79.27465,98.55785,89.56785,52.42957,,122.2338,75.79118,89.76284,
309,1995-10,84.40596,106.5268,106.5113,121.8023,98.61291,98.12797,,59.80745,,,62.92278,122.5925,101.5693,119.774,96.09627,,114.0347,114.5706,87.60373,99.00811,71.22722,119.5376,66.16464,97.06007,100.7094,,91.67527,170.0146,106.7749,102.6751,,84.71318,107.1922,105.6383,90.17574,79.37484,99.05162,91.68421,52.40722,,125.5056,75.6421,89.78957,
310,1995-11,83.37794,106.1447,106.6802,123.3658,98.64796,97.97608,,59.84234,,,63.2583,122.133,101.4487,120.5415,96.78534,,113.7678,115.7779,86.56138,98.48641,71.20851,119.8666,66.0552,96.80374,100.1584,,92.74682,167.6518,106.7566,102.6426,,76.80079,106.8588,104.709,90.05253,79.26737,98.9466,94.90404,52.45099,,130.3501,75.463,90.71825,
311,1995-12,83.08921,105.4422,106.0656,125.096,97.36198,97.22812,,60.20492,,,63.34297,121.5776,100.7749,119.9167,97.36507,,112.2567,115.084,86.55431,99.03552,71.05349,120.8908,66.01758,96.66712,99.98656,,93.82037,168.2344,107.5426,102.2815,,78.88152,105.8216,103.974,89.95396,79.95186,98.10022,97.21845,52.62558,,130.1984,73.028,90.92471,
312,1996-01,83.99993,105.2898,106.1958,126.1985,97.4612,96.58211,,61.74001,,,64.47911,120.6371,100.1943,119.2516,97.95143,,110.5715,114.8403,86.33623,98.21885,73.01019,126.1728,65.32689,97.33983,100.2116,,95.51389,161.2998,107.6396,101.5816,,83.70609,105.1668,103.4631,92.54889,83.27765,98.62606,100.0679,52.52819,,129.3085,74.09541,91.68722,
313,1996-02,85.26792,105.0942,106.0023,126.2263,96.59705,95.27087,,62.13665,,,64.45106,120.8482,100.5132,119.1643,97.75452,,108.3574,114.1429,87.03114,96.97823,73.2403,126.7717,63.88655,96.76144,100.1889,,96.47747,160.1316,108.6039,101.3248,,84.95826,104.9932,104.0579,93.58672,83.16946,98.46379,101.0524,52.38054,,126.2768,72.94559,91.64281,
314,1996-03,86.71738,105.0514,105.0647,125.7636,97.29738,95.45638,,62.29017,,,64.48343,119.6558,100.2387,118.6711,97.33636,,106.82,114.5313,86.62704,99.68385,73.8429,124.0226,68.97758,96.25971,100.124,,97.42023,159.6962,108.9435,100.8275,,85.9283,105.2678,103.7089,93.69948,83.3885,98.62624,102.2527,52.41461,,129.8568,72.23419,91.69873,
315,1996-04,89.0634,104.323,104.1422,126.8746,97.60901,94.31976,,63.12989,,,64.97728,118.0406,99.46213,117.4502,97.56853,,104.6225,114.4524,86.90377,101.2481,74.35022,124.4949,70.37325,96.63203,100.1368,,98.53754,157.4426,109.8611,100.3634,,89.41203,104.4026,103.5187,93.93122,84.45325,99.11086,103.4845,52.46532,,131.7299,72.60947,91.62285,
316,1996-05,90.3102,103.1312,102.8453,128.0617,97.10094,92.20608,,63.13884,,,65.54837,116.8793,98.922,116.2064,96.57869,,105.1461,113.8453,87.96079,102.1588,75.13012,125.1618,70.05051,96.83396,100.8056,,100.5263,159.2768,110.1383,99.78535,,91.30898,103.1166,103.0948,93.9088,84.78786,98.51109,103.9675,52.28965,,131.0303,72.61592,91.64133,
