,TIME_PERIOD,AUS,AUT,BEL,BGR,BRA,CAN,CHE,CHL,CHN,COL,CRI,CZE,DEU,DNK,EA19,ESP,EST,FIN,FRA,GBR,GRC,HRV,HUN,IDN,IND,IRL,ISL,ISR,ITA,JPN,KOR,LTU,LUX,LVA,MEX,NLD,NOR,NZL,POL,PRT,ROU,RUS,SVK,SVN,SWE,USA,ZAF
331,1980-11,12.42,,12.23,,,13.03,4.68,,,,,,8.6,,12.90683,16.71,,,14.24,13.34,,,,,,15.14935,,,,,,,,,,10.46,,12.96,,,,,,,,12.68,11.54
332,1980-12,12.6,,12.35,,,12.94,4.63,,,,,,8.8,,12.84098,16.23,,,14.31,13.78,,,,,,15.88091,,,,,,,,,,10.48,,12.99,,,,,,,,12.84,11.81
333,1981-01,13.1,,12.77,,,12.82,4.79,,,,,,9.0,,12.93123,16.03,,,14.58,13.97,,,,,,16.38893,,,,,,,,,,10.43,,12.81,,,,,,,,12.57,12.48
334,1981-02,13.1,,13.0,,,13.3,5.2,,,,,,9.8,,13.44935,16.34,,,15.05,13.84,,,,,,16.24668,,,,,,,,,,10.96,,12.97,,,,,,,,13.19,12.73
335,1981-03,13.1,,13.11,,,13.37,5.47,,,,,,10.2,,13.70546,16.28,,,14.98,13.66,,,,,,16.43973,,,,,,,,,,11.38,,12.88,,,,,,,,13.12,12.75
336,1981-04,13.1,,13.21,,,14.25,5.48,,,,,,10.0,,13.93224,15.85,,,14.97,13.66,,,,,,16.86648,,,,,,,,,,11.29,,12.85,,,,,,,,13.68,12.69
337,1981-05,13.1,,13.21,,,15.34,5.85,,,,,,10.5,,14.7366,15.99,,,17.25,14.4,,,,,,17.26274,,,,,,,,,,11.9,,12.85,,,,,,,,14.1,13.05
338,1981-06,13.1,,13.72,,,14.76,5.62,,,,,,10.5,,14.89767,15.52,,,17.32,14.69,,,,,,17.58787,,,,,,,,,,11.43,,12.9,,,,,,,,13.47,13.03
339,1981-07,13.9,,13.71,,,15.89,5.51,,,,,,10.5,,15.0344,14.99,,,17.11,15.28,,,,,,17.71996,,,,,,,,,,11.57,,12.9,,,,,,,,14.28,13.02
340,1981-08,15.0,,13.72,,,16.45,5.84,,,,,,10.7,,15.20414,15.09,,,17.03,15.23,,,,,,17.89269,,,,,,,,,,12.12,,13.02,,,,,,,,14.94,13.1
341,1981-09,15.0,,13.7,,,17.0,6.13,,,,,,10.6,,15.43534,15.73,,,17.08,15.81,,,,,,18.51248,,,,,,,,,,12.3,,12.77,,,,,,,,15.32,13.22
342,1981-10,15.0,,13.68,,,16.76,5.99,,,,,,10.2,,15.20365,15.96,,,16.94,16.34,,,,,,18.5328,,,,,,,,,,12.1,,12.57,,,,,,,,15.15,13.21
343,1981-11,15.0,,13.63,,,14.93,5.57,,,,,,9.9,,15.19854,16.2,,,16.75,15.72,,,,,,18.45152,,,,,,,,,,11.87,,12.92,,,,,,,,13.39,13.24
344,1981-12,15.0,,13.78,,,15.0,5.39,,,,,,9.7,,14.90963,15.76,,,16.44,16.0,,,,,,18.63441,,,,,,,,,,11.28,,12.55,,,,,,,,13.72,13.33
345,1982-01,15.0,,13.88,,,15.82,5.35,,,,,,9.8,,14.84676,15.52,,,16.42,15.94,,,,,,19.41677,,,,,,,,,,11.23,,12.78,,,,,,,,14.59,13.93
346,1982-02,15.1,,13.81,,,15.66,5.49,,,,,,9.7,,14.89629,15.96,,,16.29,15.09,,,,,,19.46757,,,,,,,,,,10.98,,12.78,,,,,,,,14.43,14.2
347,1982-03,15.15,,13.75,,,14.95,4.96,,,,,,9.4,,14.61023,15.92,,,16.35,14.01,,,,,,19.13227,,,,,,,,,,10.37,,12.98,,,,,,,,13.86,14.3
348,1982-04,15.2,,13.7,,,14.93,4.84,,,,,,8.9,,14.47084,16.18,,,16.29,14.2,,,,,,18.57344,,,,,,,,,,10.17,,12.92,,,,,,,,13.87,14.22
349,1982-05,16.4,,13.58,,,14.7,4.77,,,,,,8.7,,14.43455,15.74,,,16.13,13.89,,,,,,18.57344,,,,,,,,,,10.15,,12.97,,,,,,,,13.62,14.15
350,1982-06,16.4,,13.61,,,15.96,5.05,,,,,,9.1,,14.64248,16.08,,,15.98,13.75,,,,,,18.87826,,,,,,,,,,10.53,,12.99,,,,,,,,14.3,14.49
351,1982-07,16.4,,13.37,,,16.1625,4.73,,,,,,9.3,,14.58915,16.06,,,15.96,13.35,,,,,,17.60819,,,,,,,,,,10.5,,12.97,,,,,,,,13.95,14.7
352,1982-08,16.5,,13.33,,,14.9625,4.35,,,,,,9.0,,14.22989,16.07,,,15.79,12.21,,,,,,16.18572,,,,,,,,,,10.24,,12.73,,,,,,,,13.06,14.09
353,1982-09,15.2,,13.29,,,13.926,4.08,,,,,,8.6,,13.98509,16.06,,,15.76,11.51,,,,,,15.41352,,,,,,,,,,9.98,,12.94,,,,,,,,12.34,12.72
354,1982-10,14.55,,13.32,,,12.735,3.9,,,,,,8.3,,13.81237,16.48,,,15.81,10.69,,,,,,14.17394,,,,,,,,,,9.73,,12.82,,,,,,,,10.91,12.19
355,1982-11,14.6,,12.96,,,11.77,3.87,,,,,,8.2,,13.81408,16.23,,,15.79,10.8,,,,,,15.7793,,,,,,,,,,8.89,,13.0,,,,,,,,10.55,11.8
356,1982-12,14.0,,12.54,,,11.648,3.79,,,,,,7.9,,13.40261,15.55,,,15.4,11.58,,,,,,14.77341,,,,,,,,,,8.4,,12.84,,,,,,,,10.54,11.31
357,1983-01,13.0,,12.42,,,11.365,3.86,,,,,,7.8,,13.11282,15.81,,,14.99,11.87,,,,,,15.22047,,,,,,,,,,7.98,,12.77,,,,,,,,10.46,10.58
358,1983-02,13.6,,12.37,,,11.4325,3.86,,,,,,7.8,,13.04968,15.4,,,14.9,11.79,,,,,,14.48891,,,,,,,,,,8.2,,12.95,,,,,,,,10.72,11.4
359,1983-03,14.4,,12.53,,,11.186,4.14,,,,,,7.6,,12.82723,15.82,,,14.65,11.38,,,,,,14.1841,,,,,,,,,,8.03,,12.69,,,,,,,,10.51,12.25
360,1983-04,14.1,,12.02,,,11.0675,4.06,,,,,,7.7,,12.78834,16.4,,,14.55,11.06,,,,,,13.83864,,,,,,,,,,8.46,,13.95,,,,,,,,10.4,11.99
361,1983-05,13.1,,11.7,,,10.71,4.18,,,,,,7.8,,12.93503,17.02,,,14.55,11.16,,,,,,13.72687,,,,,,,,,,8.85,,14.0,,,,,,,,10.38,12.25
362,1983-06,14.7,,11.67,,,11.046,4.28,,,,,,8.2,,13.09088,16.7,,,14.52,10.99,,,,,,13.82848,,,,,,,,,,9.22,,13.59,,,,,,,,10.85,13.12
363,1983-07,14.8,,11.51,,,11.5675,4.2,,,,,,8.2,,13.04498,16.94,,,14.04,11.53,,,,,,14.03169,,,,,,,,,,9.08,,14.02,,,,,,,,11.38,13.29
364,1983-08,14.7,,11.5,,,11.79,4.45,,,,,,8.4,,13.14601,17.63,,,13.96,11.72,,,,,,13.81832,,,,,,,,,,9.03,,10.41,,,,,,,,11.85,13.4
365,1983-09,14.15,,11.77,,,11.77,4.39,,,,,,8.5,,13.20074,17.75,,,14.03,11.25,,,,,,13.94024,,,,,,,,,,8.8,,10.13,,,,,,,,11.65,13.14
366,1983-10,13.4,,11.75,,,11.5475,4.26,,,,,,8.3,,13.11731,18.11,,,14.15,11.02,,,,,,14.04185,,,,,,,,,,8.53,,10.57,,,,,,,,11.54,13.29
367,1983-11,13.2,,11.87,,,11.516,4.25,,,,,,8.3,,13.17624,18.1,,,14.12,10.68,,,,,,13.94024,,,,,,,,,,8.57,,10.61,,,,,,,,11.69,13.63
368,1983-12,13.5,,12.18,,,11.785,4.16,,,,,,8.4,,12.9664,17.23,,,13.96,10.77,,,,,,14.46859,,,,,,,,,,8.58,,10.5,,,,,,,,11.83,13.64
369,1984-01,13.5,,12.29,,,11.7175,4.31,,,,,,8.4,,12.79031,17.19,,,13.76,10.77,,,,,,14.16378,,,,,,,,,,8.57,,10.84,,,,,,,,11.67,14.13
370,1984-02,14.0,,12.41,,,11.872,4.39,,,,,,8.2,,12.57776,16.88,,,13.87,10.87,,,,,,14.38731,,,,,,,,,,8.56,,11.53,,,,,,,,11.84,13.8
371,1984-03,14.1,,12.55,,,12.8425,4.377,,,,,,8.1,,12.45496,17.27,,,13.98,10.66,,,,,,14.30602,,,,,,,,,,8.4,,10.44,,,,,,,,12.32,13.78
372,1984-04,13.9,,12.39,,,13.235,4.471,,,,,,8.1,,12.46373,17.55,,,13.81,10.85,,,,,,14.36699,,,,,,,,,,8.45,,8.91,,,,,,,,12.63,14.46
373,1984-05,14.15,,12.39,,,13.64,4.635,,,,,,8.2,,12.59207,17.57,,,13.82,11.38,,,,,,14.7226,,,,,,,,,,8.52,,8.55,,,,,,,,13.41,14.86
374,1984-06,13.75,,12.4,,,13.6675,4.529,,,,,,8.2,,12.46192,17.11,,,13.99,11.59,,,,,,14.81405,,,,,,,,,,8.68,,10.06,,,,,,,,13.56,14.72
375,1984-07,13.15,,12.33,,,13.73,4.66,,,,,,8.2,,12.32811,16.95,,,13.91,12.07,,,,,,15.12903,,,,,,,,,,8.69,,10.25,,,,,,,,13.36,15.43
376,1984-08,12.8,,12.16,,,12.912,4.618,,,,,,8.1,,12.20775,16.88,,,13.58,11.41,,,,,,15.18999,,,,,,,,,,8.5,,15.03,,,,,,,,12.72,16.0
377,1984-09,13.1,,12.12,,,12.7675,4.68,,,,,,7.8,,12.09158,16.42,,,13.05,11.23,,,,,,15.22047,,,,,,,,,,8.26,,15.31,,,,,,,,12.52,16.6
378,1984-10,13.2,,12.13,,,12.544,4.74,,,,,,7.6,,11.6297,15.55,,,12.02,11.1,,,,,,15.23063,,,,,,,,,,7.94,,16.65,,,,,,,,12.16,16.47
379,1984-11,13.25,,11.9,,,11.93,4.622,,,,,,7.4,,11.42026,14.98,,,12.36,10.73,,,,,,15.4948,,,,,,,,,,7.65,,16.9,,,,,,,,11.57,16.21
380,1984-12,13.4,,11.84,,,11.6625,4.603,,,,,,7.2,,11.20494,13.92,,,12.7,10.87,,,,,,15.13919,,,,,,,,,,7.72,,16.85,,,,,,,,11.5,16.26
381,1985-01,13.1,,11.75,,,11.406,4.706,,,,,,7.3,,10.85502,13.2,,,12.12,11.36,,,,,,15.08838,,,,,,,,,,7.38,12.5,17.1,,,,,,,,11.38,16.88
382,1985-02,13.7,,11.73,,,11.855,4.93,,,,,,7.6,,10.96171,13.22,,,12.25,11.49,,,,,,14.92582,,,,,,,,,,7.89,12.74,17.35,,,,,,,,11.51,17.42
383,1985-03,13.8,,11.73,,,12.16,4.866,,,,,,7.7,,11.02553,13.46,,,12.27,11.33,,,,,,14.30602,,,,,,,,,,8.02,12.81,17.43,,,,,,,,11.86,17.3
384,1985-04,13.95,,11.64,,,11.545,4.761,,,,,,7.4,,10.85834,13.4,,,11.98,11.07,,,,,,13.47286,,,,,,,,,,7.7,12.87,17.73,,,,,,,,11.43,16.56
385,1985-05,13.8,,11.45,,,11.074,4.737,,,,,,7.2,,10.8509,13.57,,,11.72,11.23,,,,,,13.23917,,,,,,,,,,7.54,12.87,18.71,,,,,,,,10.85,16.25
386,1985-06,13.5,,10.78,,,10.515,4.776,,,,,,7.1,,10.82305,13.79,,,12.12,11.03,,,,,,12.81243,,,,,,,,,,7.35,12.92,17.24,,,,,,,,10.16,15.48
387,1985-07,13.4,,10.67,,,10.594,4.779,,,,,,6.9,,10.79132,14.44,,,11.87,10.77,,,,,,11.99958,,,,,,,,,,7.24,13.01,17.3,,,,,,,,10.31,15.34
388,1985-08,13.95,,10.8,,,10.595,4.686,,,,,,6.7,,10.67796,14.39,,,11.96,10.69,,,,,,11.60332,,,,,,,,,,6.92,13.0,17.83,,,,,,,,10.33,16.15
389,1985-09,13.8,,10.76,,,10.7925,4.65,,,,,,6.5,,10.53759,13.92,,,11.97,10.68,,,,,,11.88782,,,,,,,,,,6.89,12.99,18.27,,,,,,,,10.37,16.75
390,1985-10,14.55,,10.38,,,10.668,4.575,,,,,,6.7,,10.40023,12.6,,,11.59,10.52,,,,,,11.84718,,,,,,,,,,7.03,12.97,18.62,,,,,,,,10.24,17.34
391,1985-11,15.05,,9.99,,,10.0175,4.514,,,,,,6.8,,10.26614,12.1,,,11.22,10.69,,,,,,12.38568,,,,,,,,,,7.01,13.0,17.38,,,,,,,,9.78,17.94
392,1985-12,14.85,,9.94,,,9.72,4.421,,,,,,6.6,,10.20474,12.32,,,11.33,10.78,,,,,,12.2536,,,,,,,,,,6.96,13.26,16.93,,,,,,,,9.26,18.09
393,1986-01,14.1,,10.05,,,10.042,4.414,,,,,,6.5,,9.961056,12.34,,,10.79,11.13,,,,,,12.48729,,,,,,,,,,6.81,13.49,17.98,,,,,,,,9.19,17.62
394,1986-02,13.7,,9.99,,,9.9675,4.258,,,,,,6.4,,9.942846,12.36,,,10.1,10.73,,,,,,11.74557,,,,,,,,,,6.84,13.48,18.48,,,,,,,,8.7,17.18
395,1986-03,12.6,,9.48,,,9.4025,4.173,,,,,,6.1,,9.395134,12.24,,,9.29,9.69,,,,,,10.4247,,,,,,,,,,6.44,13.37,17.87,,,,,,,,7.78,17.29
396,1986-04,12.25,,8.29,,,8.848,4.261,,,,,,5.7,,8.766322,12.06,,,8.56,8.94,,,,,,9.43913,,,,,,,,,,6.15,13.05,17.64,,,,,,,,7.3,17.36
397,1986-05,12.65,,8.48,,,8.9325,4.396,,,,,,6.1,,8.478387,11.35,,,8.58,9.15,,,,,,9.449291,,,,,,,,,,6.33,13.02,15.65,,,,,,,,7.71,17.11
398,1986-06,12.95,,8.58,,,9.12,4.426,,,,,,6.2,,8.54983,10.97,,,8.65,9.45,,,,,,9.774427,,,,,,,,,,6.29,13.27,15.07,,,,,,,,7.8,17.38
399,1986-07,14.2,,8.23,,,8.872,4.317,,,,,,6.1,,8.531181,11.52,,,8.55,9.61,,,,,,10.16053,,,,,,,,,,6.24,13.35,15.94,,,,,,,,7.3,16.4
400,1986-08,14.1,,7.92,,,8.825,4.117,,,,,,5.9,,8.352067,11.51,,,8.05,9.66,,,,,,10.96321,,,,,,,,,,6.01,13.35,16.07,,,,,,,,7.17,14.89
401,1986-09,13.85,,8.04,,,9.0025,4.18,,,,,,6.0,,8.327866,11.1,,,8.51,10.28,,,,,,11.90814,,,,,,,,,,6.03,13.21,15.64,,,,,,,,7.45,14.5
402,1986-10,13.6,,8.09,,,9.166,4.078,,,,,,6.3,,8.416492,10.15,,,8.97,10.92,,,,,,13.8996,,,,,,,,,,6.18,13.12,15.25,,,,,,,,7.43,15.76
403,1986-11,13.6,,8.09,,,8.9025,4.088,,,,,,6.4,,8.535029,10.29,,,9.49,11.08,,,,,,13.4627,,,,,,,,,,6.22,13.25,15.58,,,,,,,,7.25,15.64
404,1986-12,13.4,,8.27,,,8.666,4.051,,,,,,6.2,,8.467434,10.36,,,9.89,10.98,,,,,,13.11724,,,,,,,,,,6.27,13.63,16.2,,,,,,,10.99,7.11,15.26
405,1987-01,13.8,,8.26,,,8.33,3.93,,,,,,6.1,11.09333,8.452924,10.74,,,8.8618,10.27,,,,,,12.73114,,,,,,,,,,6.16,13.55,16.0,,,,,,,11.68,7.08,15.14
406,1987-02,14.0,,8.2,,,8.4575,4.006,,,,,,6.1,11.362,8.502905,10.59,,,9.1205,9.97,,,,,,12.88355,,,,,,,,,,6.18,13.41,16.44,,,,,,,11.47,7.25,15.38
407,1987-03,13.45,,8.11,,,8.2825,4.037,,,,,,6.0,11.85,8.457948,10.95,,,8.6692,9.11,,,,,,12.15199,,,,,,,,,,6.2,13.4,16.76,,,,,,,11.23,7.25,14.96
408,1987-04,13.05,,8.02,,,8.828,4.035,,,,,,5.8,11.53157,8.488893,12.04,,,8.6875,9.14,,,,,,11.04449,,,,,,,,,,6.12,13.38,16.0,,,,,,,11.16,8.02,15.18
409,1987-05,13.0,,8.05,,,9.5925,4.069,,,,,,5.7,11.11315,8.677882,13.43,,,8.9376,8.8,,,,,,10.72952,,,,,,,,,,6.06,13.43,15.7,,,,,,,11.78,8.61,15.55
410,1987-06,12.8,,8.1,,,9.3325,4.015,,,,,,6.0,10.7,8.900209,13.2,,,9.3195,8.93,,,,,,11.11562,,,,,,,,,,6.28,13.46,15.49,,,,,,,11.78,8.4,15.6
411,1987-07,12.95,,8.07,,,9.574,3.981,,,,,,6.3,11.04217,9.178526,13.56,,,9.3682,9.29,,,,,,11.25786,,,,,,,,,,6.45,13.43,15.58,,,,,,,11.77,8.45,15.5
412,1987-08,12.95,,7.96,,,10.095,4.059,,,,,,6.5,10.89666,9.507368,14.01,,,9.8299,10.13,,,,,,11.85734,,,,,,,,,,6.6,13.27,15.65,,,,,,,11.97,8.76,15.09
413,1987-09,12.5,,8.18,,,10.722,4.328,,,,,,6.7,11.47227,9.730625,14.18,,,10.2498,10.21,,,,,,11.41027,,,,,,,,,,6.87,12.77,15.67,,,,,,,12.02,9.42,15.15
414,1987-10,13.65,,8.64,,,10.4375,4.121,,,,,,6.9,11.83727,9.994997,14.26,,,10.704,10.14,,,,,,10.98353,,,,,,,,,,7.08,12.95,15.65,,,,,,,12.0,9.52,15.24
415,1987-11,13.3,,8.35,,,9.875,3.86,,,,,,6.4,11.39523,9.494731,13.36,,,9.9615,9.23,,,,,,10.49582,,,,,,,,,,6.41,13.27,15.17,,,,,,,11.59,8.86,15.31
416,1987-12,12.85,,8.27,,,10.122,3.952,,,,,,6.5,11.11857,9.350561,13.44,,,9.9767,9.63,,,,,,10.61775,,,,,,,,,,6.42,13.34,14.41,,,,,,,11.71,8.99,15.46
417,1988-01,12.4,,8.16,,,9.715,4.092,,,,,,6.5,10.601,9.204124,12.64,,10.48,9.813,9.71,,,,,,10.46534,,,,,,,,,,6.37,13.38,14.13,,,,,,,11.66,8.67,16.14
418,1988-02,12.3,,7.78,,,9.2,4.098,,,,,,6.3,9.94,8.918649,12.36,,9.92,9.128,9.52,,,,,,10.26213,,,,,,,,,,6.2,13.33,13.66,,,,,,,11.29,8.21,16.53
419,1988-03,11.9,,7.67,,,9.422,3.998,,,,,,6.2,10.06363,8.835713,11.61,,10.02,9.2613,9.22,,,,,,9.977638,,,,,,,,,,6.13,13.25,13.05,,,,,,,11.33,8.37,16.62
420,1988-04,11.5,,7.79,,,9.6925,3.965,,,,,,6.3,10.48555,8.822996,11.07,,9.96,9.2049,9.2,,,,,,9.693144,,,,,,,,,,6.19,13.18,12.95,,,,,,,11.39,8.72,16.45
421,1988-05,12.3,,7.93,,,9.9425,4.127,,,,,,6.6,10.412,8.967405,11.3,,10.34,9.2478,9.41,,,,,,9.733786,,,,,,,,,,6.47,13.06,12.78,,,,,,,11.53,9.09,16.44
422,1988-06,11.95,,7.95,,,9.722,4.155,,,,,,6.6,9.78091,8.858418,10.86,,10.29,8.9587,9.51,,,,,,9.672822,,,,,,,,,,6.52,12.81,12.81,,,,,,,11.29,8.92,16.13
423,1988-07,11.95,,8.09,,,9.9,4.222,,,,,,6.7,9.59,8.971496,11.06,,10.56,8.9843,9.84,,,,,,9.561057,,,,,,,,,,6.68,12.75,12.69,,,,,,,11.36,9.06,16.09
424,1988-08,11.8,,8.2,,,10.242,4.292,,,,,,6.8,9.78826,9.087037,11.14,,10.72,9.2388,9.91,,,,,,9.347686,,,,,,,,,,6.72,12.85,12.74,,,,,,,11.56,9.26,16.08
425,1988-09,11.95,,8.24,,,10.15,4.257,,,,,,6.6,9.794545,9.043827,11.42,,10.63,9.0054,10.1,,,,,,9.22576,,,,,,,,,,6.58,12.9,12.76,,,,,,,11.47,8.98,16.03
426,1988-10,11.9,,8.09,,,9.8475,4.014,,,,,,6.4,9.65,8.92625,12.14,,10.63,8.7592,9.69,,,,,,8.727893,,,,,,,,,,6.28,12.78,12.82,,,,,,,11.36,8.8,16.47
427,1988-11,12.35,,8.05,,,10.02,4.042,,,,,,6.4,9.440454,8.929999,12.51,,11.59,8.7393,9.86,,,,,,8.809177,,,,,,,,,,6.35,12.49,13.2,,,,,,,11.05,8.96,16.77
428,1988-12,12.95,,8.14,,,10.1175,4.107,,,,,,6.5,9.058095,9.085835,12.82,,11.55,8.6897,10.14,,,,,,8.65677,,,,,,,,,,6.5,11.97,13.8,,,,,,,10.93,9.11,16.71
429,1989-01,13.3,,8.17,,,10.12714,4.517,,,,,,6.7,9.025,9.162319,13.21,,11.6,8.5657,9.96,,,,,,8.595806,,,,4.8,,,,,,6.67,11.33,13.38,,,,,,,10.48,9.09,16.64
430,1989-02,13.65,,8.3,,,10.2555,4.719,,,,,,6.9,9.443,9.405645,13.2,,11.74,8.9534,9.72,,,,,,9.144475,,,,4.894,,,,,,6.97,10.77,13.1,,,,,,,10.52,9.17,16.64
431,1989-03,13.65,,8.51,,,10.56318,4.798,,,,,,7.0,9.641,9.644775,13.57,,11.75,9.0781,9.88,,,,,,8.941264,,,,5.147,,,,,,7.09,10.79,13.23,,,,,,,10.92,9.36,16.92
432,1989-04,13.4,,8.42,,,10.326,5.054,,,,,,6.9,9.675263,9.595987,13.51,,11.77,8.8568,10.18,,,,,,9.286722,,,,5.221,,,,,,7.08,10.78,13.3,,,,,,,11.04,9.18,17.22
433,1989-05,13.9,,8.36,,,9.900455,5.242,,,,,,7.1,9.80619,9.681744,13.62,,11.82,8.8177,10.17,,,,,,9.62202,,,,5.174,,,,,,7.38,10.59,13.22,,,,,,,11.05,8.86,17.38
434,1989-06,13.5,,8.35,,,9.432727,5.105,,,,,,6.9,9.87381,9.603747,13.78,,12.34,8.6736,10.55,,,,,,9.398488,,,,5.225,,,,,,7.2,10.77,13.1,,,,,,,11.12,8.28,17.24
435,1989-07,13.35,,8.39,,,9.3245,5.173,,,,,,6.8,9.343333,9.585411,12.577,,12.09,8.5512,10.15,,,,,,8.778696,,,,5.04,,,,,,7.05,10.83,12.95,,,,,,,11.2,8.02,17.19
436,1989-08,12.95,,8.36,,,9.350909,5.195,,,,,,6.8,9.315652,9.537504,13.7,,11.91,8.3472,9.91,,,,,,9.347686,,,,4.883,,,,,,7.05,10.83,12.23,,,,,,,11.01,8.11,17.04
437,1989-09,13.65,,8.43,,,9.5465,5.311,,,,,,7.0,9.734762,9.691426,13.74,,12.2,8.5462,10.21,,,,,,9.357846,,,,5.096,,,,,,7.23,10.62,12.23,,,,,,,10.98,8.19,16.83
438,1989-10,13.55,,8.68,,,9.4905,5.31,,,,,,7.2,10.18045,9.868504,13.81,,12.37,8.814,10.45,,,,,,9.743946,,,,5.156,,,,,,7.43,10.66,12.46,,,,,,,11.17,8.01,16.94
439,1989-11,13.1,,9.1,,,9.488571,5.437,,,,,,7.5,10.28727,10.15425,14.0,,12.57,9.0501,10.55,,,,,,9.81507,,,,5.371,,,,,,7.72,10.95,12.31,,,,,,,12.12,7.87,16.92
440,1989-12,12.9,,9.4,,,9.581053,5.618,,,,,,7.5,10.15052,10.23731,14.49,,12.87,9.1174,10.56,,,,,,9.774427,,,,5.52,,,,,,7.75,10.99,12.44,,,,,,,12.55,7.84,15.85
441,1990-01,12.8,8.17,9.8,,,9.837728,6.04,,,,,,7.695,10.50227,10.45023,14.49,,12.68,9.5391,10.89,,,,,,9.855712,,,,6.449,,,,,,8.22,10.72,12.26,,,,,,,12.87,8.21,15.49
442,1990-02,13.3,8.6,10.4,,,10.283,6.292,,,,,,8.575,11.3065,10.92049,14.62,,,9.9704,11.33,,,,,,10.60759,,,,6.778,,,,,,8.78,10.57,12.1,,,,,,,13.7,8.47,15.61
443,1990-03,13.44,8.56,10.26,,,10.80591,6.475,,,,,,8.645,11.23727,11.05491,14.86,,13.16,9.9803,12.42,,,,,,11.12578,,,,6.899,,,,,,8.98,10.7,12.21,,,,,,,13.75,8.59,15.66
444,1990-04,13.78,8.68,10.0,,,11.5185,6.629,,,,,,8.7625,10.57722,10.87428,14.79,,13.44,9.5929,12.74,,,,,,10.55679,,,,6.906,,,,,,8.89,10.94,12.38,,,,,,,13.64,8.79,16.16
445,1990-05,13.51,8.83,9.82,,,11.145,6.3,,,,,,8.715,10.43904,10.79594,14.63,,13.1,9.5553,12.41,,,,,,10.36374,,,,6.508,,,,,,8.95,10.8,12.34,,,,,,,13.28,8.76,16.166
446,1990-06,13.4,8.84,9.75,,,10.74,6.147,,,,,,8.8325,10.36105,10.70634,14.49,,13.11,9.6924,11.8,,,,,,10.19101,,,,6.421,,,,,,8.96,10.76,12.16,,,,,,,12.89,8.48,16.67
447,1990-07,13.16,8.67,9.56,,,10.65429,6.078,,,,,,8.545,10.0259,10.56729,14.45,,13.4,9.59,11.84,,,,,,9.835391,,,,6.772,,,,,,8.74,10.66,12.08,,,,,,,12.82,8.47,16.418
448,1990-08,13.49,8.83,10.01,,,10.705,6.484,,,,,,8.9975,10.46521,10.95686,14.67,,13.24,10.0571,12.15,,,,,,10.46534,,,,7.62,,,,,,8.99,10.58,12.71,,,,,,,13.26,8.75,16.269
449,1990-09,13.63,8.99,10.3,,,10.97947,6.509,,,,,,9.105,10.8285,11.13562,15.14,,13.35,10.4909,12.1,,,,,,10.91241,,,,8.032,,,,,,9.16,10.57,12.87,,,,,,,13.35,8.89,16.417
450,1990-10,13.35,9.02,10.22,,,11.18273,6.491,,,,,,9.0675,10.77043,11.07904,14.86,,13.47,10.38,11.74,,,,,,10.63807,,,,7.6,,,,,,9.19,10.61,12.92,,,,,,,13.25,8.72,16.56
451,1990-11,12.23,8.85,10.01,,,10.61857,6.563,,,,,,8.9325,10.67318,10.98924,14.59,,13.11,10.2061,11.37,,,,,,10.50599,,,,7.08,,,,,,9.13,10.64,12.96,,,,,,,12.8,8.39,16.43
452,1990-12,12.07,8.69,9.95,,,10.25474,6.601,,,,,,8.845,10.35833,10.86486,14.54,,13.54,9.9365,10.84,,,,,,10.21133,,,,6.454,,,,,,9.06,10.61,12.35,,,,,,,12.3,8.08,15.96
453,1991-01,11.52,8.85,9.87,,,10.11636,6.415,,,,,,8.9275,10.27954,10.84488,14.52,,13.02,9.7729,10.59,,,,,,10.21133,,,,6.432,,,,,,9.15,10.57,12.14,,,,,,,11.85,8.09,16.0
454,1991-02,11.53,8.55,9.25,,,9.551,6.221,,,,,,8.35,9.4195,10.44127,14.13,,12.63,9.1162,10.13,,,,,,9.743946,,,,6.309,,,,,,8.64,10.45,11.46,,,,,,,11.15,7.85,15.58
455,1991-03,11.38,8.41,9.23,,,9.621,6.155,,,,,,8.4275,9.323158,10.37246,13.15,,12.53,9.0513,10.29,,,,,,9.500093,,,13.767,6.591,,,,,,8.66,10.4,11.29,,,,,,,11.33,8.11,15.64
456,1991-04,10.98,8.4,9.17,,,9.520454,6.016,,,,,,8.3575,9.214,10.11736,12.53,,12.19,8.9004,10.19,,,,,,9.489933,,,13.43,6.64,,,,,,8.57,10.17,10.79,,,,,,,11.34,8.04,15.83
457,1991-05,10.75,8.44,9.14,,,9.581819,5.813,,,,,,8.395,9.111905,9.985477,11.86,,11.55,8.8757,10.38,,,,,,9.408648,,,13.06,6.637,,,,,,8.59,9.89,9.99,,,,,,,10.77,8.07,16.01
458,1991-06,11.17,8.5,9.26,,,9.9265,5.971,,,,,,8.4075,9.204737,10.05273,11.92,,11.1,9.1527,10.58,,,,,,9.337525,,,13.09,6.735,,,,,,8.64,9.77,9.8,,,,,,,10.6,8.28,16.31
459,1991-07,10.99,8.62,9.47,,,9.977727,5.996,,,,,,8.6325,9.34087,10.22461,12.15,,11.24,9.1919,10.28,,,,,,9.550896,,,13.34,6.67,,,,,,8.82,9.75,9.76,,,,,,,10.61,8.27,16.43
460,1991-08,10.67,8.65,9.41,,,9.741428,6.107,,,,,,8.52,9.335,10.20169,12.09,,11.06,9.1089,10.03,,,,,,9.500093,,,13.45,6.414,,,,,,8.84,9.71,9.93,,,,,,,10.62,7.9,16.79
