TIME_PERIOD,index,OECD_MATERIAL_RESOURCES_DMC_AUT,OECD_MATERIAL_RESOURCES_DMC_CHN,OECD_MATERIAL_RESOURCES_DMC_DEU,OECD_MATERIAL_RESOURCES_DMC_DNK,OECD_MATERIAL_RESOURCES_DMC_EA19,OECD_MATERIAL_RESOURCES_DMC_EU27_2020,OECD_MATERIAL_RESOURCES_DMC_OECDA,OECD_MATERIAL_RESOURCES_DMC_OECDSO,OECD_MATERIAL_RESOURCES_DMC_POL,OECD_MATERIAL_RESOURCES_DMC_SWE,OECD_MATERIAL_RESOURCES_DMC_USA,OECD_MATERIAL_RESOURCES_MF_CHN,OECD_MATERIAL_RESOURCES_MF_OECDA,OECD_MATERIAL_RESOURCES_MF_OECDSO,OECD_MATERIAL_RESOURCES_MF_USA,OECD_MEI_BTS_COS_SP_AUT,OECD_MEI_BTS_COS_SP_CHE,OECD_MEI_BTS_COS_SP_DEU,OECD_MEI_BTS_COS_SP_DNK,OECD_MEI_BTS_COS_SP_EA19,OECD_MEI_BTS_COS_SP_POL,OECD_MEI_BTS_COS_SP_SWE,OECD_MEI_CLI_CBC_AUT,OECD_MEI_CLI_CBC_CHE,OECD_MEI_CLI_CBC_CHN,OECD_MEI_CLI_CBC_DEU,OECD_MEI_CLI_CBC_DNK,OECD_MEI_CLI_CBC_EA19,OECD_MEI_CLI_CBC_EU27_2020,OECD_MEI_CLI_CBC_OECD,OECD_MEI_CLI_CBC_OECDE,OECD_MEI_CLI_CBC_POL,OECD_MEI_CLI_CBC_SWE,OECD_MEI_CLI_CBC_USA,OECD_MEI_CLI_CCP_AUT,OECD_MEI_CLI_CCP_CHE,OECD_MEI_CLI_CCP_CHN,OECD_MEI_CLI_CCP_DEU,OECD_MEI_CLI_CCP_DNK,OECD_MEI_CLI_CCP_EA19,OECD_MEI_CLI_CCP_EU27_2020,OECD_MEI_CLI_CCP_OECD,OECD_MEI_CLI_CCP_OECDE,OECD_MEI_CLI_CCP_POL,OECD_MEI_CLI_CCP_SWE,OECD_MEI_CLI_CCP_USA,OECD_MEI_CLI_CLI_CHN,OECD_MEI_CLI_CLI_DEU,OECD_MEI_CLI_CLI_USA,OECD_MEI_FIN_IRII_AUT,OECD_MEI_FIN_IRII_CHE,OECD_MEI_FIN_IRII_CHN,OECD_MEI_FIN_IRII_DEU,OECD_MEI_FIN_IRII_DNK,OECD_MEI_FIN_IRII_EA19,OECD_MEI_FIN_IRII_POL,OECD_MEI_FIN_IRII_USA,OECD_MEI_FIN_IRLT_AUT,OECD_MEI_FIN_IRLT_CHE,OECD_MEI_FIN_IRLT_DEU,OECD_MEI_FIN_IRLT_DNK,OECD_MEI_FIN_IRLT_EA19,OECD_MEI_FIN_IRLT_POL,OECD_MEI_FIN_IRLT_SWE,OECD_MEI_FIN_IRLT_USA,OECD_MEI_FIN_IRN_CHE,OECD_MEI_FIN_IRN_CHN,OECD_MEI_FIN_IRN_DNK,OECD_MEI_FIN_IRN_EA19,OECD_MEI_FIN_IRN_POL,OECD_MEI_FIN_IRN_SWE,OECD_MEI_FIN_IRRE_AUT,OECD_MEI_FIN_IRRE_CHE,OECD_MEI_FIN_IRRE_CHN,OECD_MEI_FIN_IRRE_DEU,OECD_MEI_FIN_IRRE_DNK,OECD_MEI_FIN_IRRE_EA19,OECD_MEI_FIN_IRRE_POL,OECD_MEI_FIN_IRRE_SWE,OECD_MEI_FIN_IRRE_USA,OECD_MEI_FIN_IRST_AUT,OECD_MEI_FIN_IRST_CHE,OECD_MEI_FIN_IRST_CHN,OECD_MEI_FIN_IRST_DEU,OECD_MEI_FIN_IRST_DNK,OECD_MEI_FIN_IRST_EA19,OECD_MEI_FIN_IRST_POL,OECD_MEI_FIN_IRST_SWE,OECD_MEI_FIN_IRST_USA,OECD_MEI_REAL_PRC_AUT,OECD_MEI_REAL_PRC_DEU,OECD_MEI_REAL_PRC_EU27_2020,OECD_MEI_REAL_PRC_POL,OECD_MEI_REAL_PRC_SWE,OECD_MEI_REAL_PRC_USA,OECD_MEI_REAL_PRI_AUT,OECD_MEI_REAL_PRI_CHE,OECD_MEI_REAL_PRI_DEU,OECD_MEI_REAL_PRI_DNK,OECD_MEI_REAL_PRI_EU27_2020,OECD_MEI_REAL_PRI_OECD,OECD_MEI_REAL_PRI_OECDE,OECD_MEI_REAL_PRI_POL,OECD_MEI_REAL_PRI_SWE,OECD_MEI_REAL_PRI_USA,OECD_MEI_REAL_PRM_AUT,OECD_MEI_REAL_PRM_CHE,OECD_MEI_REAL_PRM_DEU,OECD_MEI_REAL_PRM_DNK,OECD_MEI_REAL_PRM_EU27_2020,OECD_MEI_REAL_PRM_POL,OECD_MEI_REAL_PRM_SWE,OECD_MEI_REAL_PRM_USA,OECD_PRICES_CPI_CPI_AUT,OECD_PRICES_CPI_CPI_CHE,OECD_PRICES_CPI_CPI_DEU,OECD_PRICES_CPI_CPI_DNK,OECD_PRICES_CPI_CPI_EU27_2020,OECD_PRICES_CPI_CPI_POL,OECD_PRICES_CPI_CPI_SWE,OECD_PRICES_CPI_CPI_USA,OECD_PRICES_CPI_FHE_AUT,OECD_PRICES_CPI_FHE_CHE,OECD_PRICES_CPI_FHE_DEU,OECD_PRICES_CPI_FHE_DNK,OECD_PRICES_CPI_FHE_EU27_2020,OECD_PRICES_CPI_FHE_POL,OECD_PRICES_CPI_FHE_SWE,OECD_PRICES_CPI_FHE_USA,OECD_PRICES_CPI_HWE_AUT,OECD_PRICES_CPI_HWE_CHE,OECD_PRICES_CPI_HWE_DEU,OECD_PRICES_CPI_HWE_DNK,OECD_PRICES_CPI_HWE_EU27_2020,OECD_PRICES_CPI_HWE_POL,OECD_PRICES_CPI_HWE_SWE,OECD_PRICES_CPI_HWE_USA,OECD_QNA_GDP_AUT,OECD_QNA_GDP_CHE,OECD_QNA_GDP_CHN,OECD_QNA_GDP_DNK,OECD_QNA_GDP_EU27_2020,OECD_QNA_GDP_OECD,OECD_QNA_GDP_OECDE,OECD_QNA_GDP_POL,OECD_QNA_GDP_SWE,OECD_QNA_GDP_USA,OECD_STLABOUR_MUE_AUT,OECD_STLABOUR_MUE_DEU,OECD_STLABOUR_MUE_DNK,OECD_STLABOUR_MUE_EU27_2020,OECD_STLABOUR_MUE_POL,OECD_STLABOUR_MUE_SWE,OECD_STLABOUR_MUE_USA
2019-03-01,229,18.2925,345.3917,39.08358,8.175978,200.640869140625,310.406616210938,329.038269042969,73.3684616088867,24.00185,53.23366,224.067,33009.18,13855.53125,4976.763671875,10281.57,16.1,-10.59,17.3,-8.0,9.8,12.0,-12.4,99.96191,101.2828,98.4539,100.6074,100.7605,100.5148,100.6906,100.3785,100.4095,101.5935,101.2662,100.2364,100.9888,99.66772,104.2828,101.5494,100.8083,101.1618,101.4942,100.9087,100.5726,102.6185,99.71216,101.2823,98.22485,99.50265,99.33701,-0.3679,-1.51,2.9,-0.3679,-0.55,-0.3679,1.75,2.41,0.3766,-0.352,0.01095238,0.163,0.9907618,2.75,0.29,2.57,1.000652,6.711614,6.602638,0.8852167,3.801471,9.288671,102.5886,94.37639,96.17348,101.2446,101.1074,103.4225,98.2739,91.63596,104.9783,-0.3091905,-0.7565752,3.08,-0.3091905,-0.3178571,-0.3091905,1.72,-0.4,2.48,120.0763,113.9131,111.4064,104.9087,125.2625,118.3978,116.5903,115.3,103.8982,110.9621,106.2967,104.4505,107.3469,120.2188,110.0477,101.957,115.4,117.4,107.5,113.0576,107.4885,124.8022,110.9585,99.56459,1.1,0.3,0.5,0.1,0.9,0.4,0.2,0.6,0.4,0.0,-0.2,0.5,0.3,0.1,0.8,-0.1,0.3,0.2,0.1,-0.5,0.0,0.3,-0.8,0.2,0.577100574,0.124504702,1.6,0.397379309,0.717364,0.569595735,0.776363,1.420426198,0.405705108,0.543101129,5.0,3.0,5.2,6.9,3.5,7.4,3.8
2019-04-01,230,18.2925,345.3917,39.08358,8.175978,200.640869140625,310.406616210938,329.038269042969,73.3684616088867,24.00185,53.23366,224.067,33009.18,13855.53125,4976.763671875,10281.57,15.9,-7.9,7.8,-6.2,8.5,11.2,-18.2,99.85893,101.1571,98.43396,100.3563,100.9097,100.2938,100.4241,100.256,100.2926,101.4862,100.9762,100.0163,100.9646,99.63565,104.2634,101.4969,100.8984,101.1332,101.4474,100.922,100.5939,102.5489,99.74979,101.4385,98.21593,99.28091,99.20546,-0.367,-0.85,2.9,-0.367,-0.57,-0.367,1.75,2.42,0.3143,-0.267,-0.0395,0.082,0.9509718,2.76,0.3779,2.53,1.006968,6.716667,6.637873,0.8899982,3.813605,9.318527,102.035,93.89805,96.06672,101.7239,100.6648,103.4421,98.96453,91.89572,105.2397,-0.31045,-0.7475,3.0,-0.31045,-0.3294737,-0.31045,1.72,-0.3995,2.47,120.2035,114.6035,111.4064,105.5088,122.1742,121.1341,114.6904,116.1,102.4485,111.652,106.2967,104.46,107.2315,122.5439,111.5348,101.4005,112.7,118.1,106.0,116.2355,107.2722,125.221,113.628,98.91512,0.3,0.6,1.0,0.3,0.7,1.0,0.7,0.6,0.6,1.7,0.4,0.6,0.2,0.2,-0.2,-0.3,0.1,0.0,0.4,0.2,-0.2,0.5,-0.4,0.1,-0.505130592,0.549122088,1.4,0.908929024,0.419589,0.64991734,0.565487,0.917360089,0.794462451,0.829668163,5.1,3.0,5.4,6.9,3.4,6.6,3.7
2019-05-01,231,18.2925,345.3917,39.08358,8.175978,200.640869140625,310.406616210938,329.038269042969,73.3684616088867,24.00185,53.23366,224.067,33009.18,13855.53125,4976.763671875,10281.57,15.1,-8.04,9.2,-7.4,7.4,8.6,-9.9,99.81392,100.9758,98.24207,100.1368,100.8747,100.1478,100.2056,100.1138,100.1421,101.3542,100.5002,99.81412,100.9625,99.63687,104.1998,101.3669,101.0057,101.1161,101.4198,100.8881,100.5934,102.6316,99.61823,101.5244,98.20386,99.05589,99.08376,-0.3666,-0.9,2.9,-0.3666,-0.56,-0.3666,1.75,2.39,0.2381,-0.445,-0.1345455,0.044,0.871105,2.72,0.2153,2.4,1.010896,6.870263,6.674196,0.8938965,3.840861,9.599583,102.1782,94.26051,94.92931,102.1256,100.9648,104.015,99.11266,90.02419,106.4084,-0.3118636,-0.7752625,3.15,-0.3118636,-0.339,-0.3118636,1.72,-0.3995,2.44,119.6947,111.842,110.4097,102.6086,120.8153,122.1199,114.5905,116.8,102.8351,116.4814,106.8303,104.8825,107.8364,122.2703,112.2212,101.5421,112.6,119.1,106.6,120.6356,107.7048,124.8022,114.0923,98.9754,0.1,-0.2,0.3,0.0,0.2,0.3,0.3,0.2,-0.1,-0.6,0.0,-0.1,0.1,0.3,0.7,0.0,0.4,0.2,0.2,-0.6,0.0,0.2,-0.4,0.2,-0.505130592,0.549122088,1.4,0.908929024,0.419589,0.64991734,0.565487,0.917360089,0.794462451,0.829668163,4.9,2.9,4.8,6.8,3.3,6.6,3.6
2019-06-01,232,18.2925,345.3917,39.08358,8.175978,200.640869140625,310.406616210938,329.038269042969,73.3684616088867,24.00185,53.23366,224.067,33009.18,13855.53125,4976.763671875,10281.57,12.9,-7.64,5.1,-7.7,4.7,9.6,-4.6,99.67609,100.7763,98.14002,99.84789,100.5613,99.9333,99.94814,99.93294,99.93958,101.1968,100.0237,99.63191,100.7978,99.65535,104.208,101.1845,100.9289,101.0824,101.4005,100.7915,100.5819,102.8633,99.56317,101.4328,98.19329,98.83746,98.97806,-0.3616,-0.95,2.9,-0.3616,-0.56,-0.3616,1.75,2.38,0.0301,-0.482,-0.3152632,-0.217,0.5740466,2.35,0.0452,2.07,0.98904,6.901374,6.613165,0.8853465,3.77941,9.410695,102.0717,95.57625,93.50762,102.4346,100.6461,104.4061,100.053,90.86771,106.0189,-0.3289,-0.780555,3.6,-0.3289,-0.3561111,-0.3289,1.72,-0.3994,2.3,123.1291,113.2227,110.5205,104.2087,119.2094,123.9223,115.5904,119.0,101.5786,108.5473,105.1227,104.0256,106.3327,118.4408,111.878,101.6659,112.2,122.2,105.4,111.8354,105.8664,121.1726,111.771,99.43536,-0.1,0.2,0.3,-0.3,0.1,0.2,-0.2,-0.1,-0.3,0.0,-0.1,-2.2,0.0,-0.3,0.4,0.7,0.2,-0.3,-0.1,-0.2,0.0,0.1,-1.7,0.8,-0.505130592,0.549122088,1.4,0.908929024,0.419589,0.64991734,0.565487,0.917360089,0.794462451,0.829668163,4.6,2.9,4.5,6.7,3.2,6.4,3.6
2019-07-01,233,18.2925,345.3917,39.08358,8.175978,200.640869140625,310.406616210938,329.038269042969,73.3684616088867,24.00185,53.23366,224.067,33009.18,13855.53125,4976.763671875,10281.57,19.6,-8.33,6.7,-7.9,6.5,9.0,-15.9,99.70313,100.6127,98.16336,99.57424,100.2746,99.7513,99.73672,99.72858,99.7177,101.0378,99.61574,99.41376,100.7042,99.66988,104.0704,101.0338,100.775,101.0687,101.4163,100.6629,100.5487,102.9227,99.5919,101.2061,98.17589,98.66638,98.89397,-0.3668,-0.7,2.9,-0.3668,-0.56,-0.3668,1.75,2.4,-0.1037,-0.654,-0.3882609,-0.308,0.356899,2.13,0.0208,2.06,0.9873956,6.877473,6.654961,0.8917004,3.796782,9.40947,101.2325,95.50801,93.79784,102.3398,100.595,103.3361,99.69057,91.39749,105.4807,-0.3648696,-0.84,3.16,-0.3648696,-0.3897826,-0.3648696,1.72,-0.4,2.22,124.4011,113.4529,110.9635,105.8088,123.1624,126.4165,115.1904,118.6,101.192,112.5719,105.2295,104.2246,106.9189,120.9027,112.9075,101.1337,111.8,119.5,105.0,117.8244,106.0827,122.9874,113.2798,98.71283,-0.8,0.0,0.4,0.7,-0.3,0.0,0.5,0.1,-0.7,-0.2,0.1,0.8,-0.5,0.2,-0.9,0.2,0.2,0.2,0.2,-0.7,0.0,0.4,1.7,0.3,0.359042966,0.461389055,1.4,0.324491239,0.227869,0.583570357,0.337221,0.728096704,0.370651106,1.132175584,4.8,2.9,4.6,6.7,3.2,7.3,3.7
2019-08-01,234,18.2925,345.3917,39.08358,8.175978,200.640869140625,310.406616210938,329.038269042969,73.3684616088867,24.00185,53.23366,224.067,33009.18,13855.53125,4976.763671875,10281.57,14.6,-6.9,6.8,-4.1,4.3,9.1,-5.4,99.87856,100.4698,98.22342,99.38047,100.1364,99.65569,99.60458,99.57085,99.60558,100.9364,99.33703,99.13941,100.7182,99.66041,103.9301,100.9325,100.8094,101.0432,101.4139,100.5135,100.4668,102.8024,99.50202,100.9168,98.13713,98.58694,98.84039,-0.3612,-1.05,2.9,-0.3612,-0.55,-0.3612,1.75,2.13,-0.3737,-0.975,-0.6490909,-0.579,0.0992023,1.93,-0.2884,1.63,0.9792318,7.062123,6.705232,0.8988809,3.905291,9.644009,101.4783,97.32999,93.22421,102.4788,101.083,104.4162,98.14931,89.91588,107.1723,-0.4076818,-0.8075,3.11,-0.4076818,-0.4309091,-0.4076818,1.72,-0.4278,2.06,123.5107,114.0282,110.9635,106.6089,124.2742,127.7194,114.0905,118.6,101.5786,109.4672,105.3362,104.0252,106.4526,120.2188,112.9075,101.9028,111.1,119.1,105.3,115.0132,106.1909,121.8706,114.3244,99.39065,0.1,0.1,-0.1,-0.4,0.1,-0.1,-0.5,-0.1,0.5,0.3,-0.2,0.7,0.2,0.0,-0.3,-0.4,0.2,-0.1,0.0,0.1,0.0,0.2,0.3,0.1,0.359042966,0.461389055,1.4,0.324491239,0.227869,0.583570357,0.337221,0.728096704,0.370651106,1.132175584,5.0,2.9,4.9,6.7,3.1,7.3,3.6
2019-09-01,235,18.2925,345.3917,39.08358,8.175978,200.640869140625,310.406616210938,329.038269042969,73.3684616088867,24.00185,53.23366,224.067,33009.18,13855.53125,4976.763671875,10281.57,12.9,-9.31,7.8,-6.0,5.3,10.0,-13.1,99.91816,100.3462,98.33664,99.19673,99.96943,99.53512,99.49398,99.45161,99.49568,100.9234,99.20928,98.93166,100.7058,99.61831,104.0076,100.9245,100.7849,101.0586,101.4496,100.4939,100.4267,102.6268,99.40508,100.9167,98.07939,98.59701,98.84235,-0.4032,-1.0,2.9,-0.4032,-0.55,-0.4032,1.75,2.04,-0.3024,-0.7,-0.5947619,-0.591,0.04780093,2.02,-0.2315,1.7,0.9905286,7.115874,6.782676,0.9084157,3.9548,9.716395,101.9403,96.6823,93.19131,102.2801,100.3972,103.3516,97.66251,90.41728,107.3281,-0.4175714,-0.79125,3.3,-0.4175714,-0.4477381,-0.4175714,1.72,-0.4094,2.03,121.8571,114.4884,111.1849,107.709,120.1977,128.8244,114.9904,120.1,100.6121,111.307,105.5496,104.5432,107.2091,121.5865,112.6787,101.5842,112.8,123.1,104.3,115.991,106.6234,124.6626,113.2798,98.65804,1.0,-0.4,-0.1,-0.3,0.2,0.1,0.5,0.0,0.2,0.0,0.4,-0.7,0.2,-0.2,1.0,0.3,0.1,0.2,0.2,-0.1,0.1,0.4,0.0,0.1,0.359042966,0.461389055,1.4,0.324491239,0.227869,0.583570357,0.337221,0.728096704,0.370651106,1.132175584,4.5,2.9,5.1,6.7,3.1,6.8,3.5
2019-10-01,236,18.2925,345.3917,39.08358,8.175978,200.640869140625,310.406616210938,329.038269042969,73.3684616088867,24.00185,53.23366,224.067,33009.18,13855.53125,4976.763671875,10281.57,9.5,-8.4,6.5,-2.4,6.6,10.3,-1.3,99.78112,100.2957,98.39608,99.14189,99.85622,99.50862,99.49279,99.45491,99.56797,100.956,99.23898,98.86533,100.7205,99.58066,104.1788,100.9319,100.7732,101.0827,101.486,100.5663,100.4282,102.3599,99.42188,101.115,98.03028,98.6737,98.89587,-0.5495978,-0.91,2.9,-0.5495978,-0.63,-0.5495978,1.75,1.83,-0.1974,-0.511,-0.4695455,-0.432,0.1325078,1.96,-0.1598,1.71,0.9936522,7.083117,6.758309,0.9046469,3.894948,9.776257,101.9102,95.50355,93.75701,102.0198,100.611,103.0943,98.70482,89.27588,106.6214,-0.4128696,-0.7565909,3.46,-0.4128696,-0.4278304,-0.4128696,1.71,-0.4333,1.88,126.0547,112.6474,110.299,99.90833,124.1507,128.9795,114.5905,120.6,100.0322,111.077,105.9765,103.783,107.3977,123.7748,111.0772,100.7194,111.1,121.4,103.6,118.5578,107.2722,125.919,111.1906,97.79381,0.3,-0.2,0.1,0.5,0.2,0.3,0.1,0.2,0.6,-0.9,0.3,1.2,0.2,0.3,-0.4,0.0,0.1,-0.1,0.1,0.7,0.3,0.2,0.5,-0.1,-0.588937064,0.552940609,1.3,0.352717779,0.104396,0.088274369,0.233103,0.644369484,1.09490161,0.641318509,4.9,3.0,5.0,6.7,3.0,6.9,3.6
2019-11-01,237,18.2925,345.3917,39.08358,8.175978,200.640869140625,310.406616210938,329.038269042969,73.3684616088867,24.00185,53.23366,224.067,33009.18,13855.53125,4976.763671875,10281.57,16.9,-7.36,10.2,-4.7,6.9,11.4,-8.1,99.74761,100.2997,98.31088,99.18954,100.0501,99.59615,99.61071,99.52265,99.7569,100.9551,99.36111,98.887,100.7621,99.58602,104.375,101.0317,100.8388,101.1224,101.528,100.7062,100.4961,102.2285,99.4639,101.3775,98.02621,98.77608,98.9781,-0.53915,-0.83,2.9,-0.53915,-0.64,-0.53915,1.75,1.55,-0.0861,-0.58,-0.352381,-0.312,0.3016062,2.05,-0.0015,1.81,0.9931,7.018316,6.761538,0.905019,3.876548,9.637357,102.2793,95.36308,94.98421,100.9399,100.1415,102.1184,99.18066,90.61941,106.1302,-0.4012857,-0.7056434,3.33,-0.4012857,-0.4136429,-0.4012857,1.71,-0.4717,1.77,125.2915,114.9487,110.5205,101.8085,123.286,130.9544,113.8905,118.0,100.3222,104.7528,104.8026,103.7287,107.0237,123.9116,112.5643,101.2762,110.1,118.8,103.8,110.8576,105.542,125.221,113.7441,98.63958,0.2,-0.4,-0.8,-0.3,-0.2,0.1,0.1,-0.2,0.2,0.7,0.2,-0.6,0.1,-0.2,0.5,-0.5,0.1,0.2,0.0,0.3,0.1,0.3,1.0,0.1,-0.588937064,0.552940609,1.3,0.352717779,0.104396,0.088274369,0.233103,0.644369484,1.09490161,0.641318509,4.3,3.1,5.2,6.7,3.0,7.7,3.6
2019-12-01,238,18.2925,345.3917,39.08358,8.175978,200.640869140625,310.406616210938,329.038269042969,73.3684616088867,24.00185,53.23366,224.067,33009.18,13855.53125,4976.763671875,10281.57,17.8,-6.91,10.5,-4.1,7.6,11.4,-3.6,99.71863,100.2996,97.52567,99.30525,100.192,99.70756,99.75954,99.57041,99.89461,100.8707,99.59353,98.99216,100.8295,99.62572,104.4685,101.045,100.8862,101.0877,101.4836,100.807,100.5305,102.1449,99.53198,101.6001,98.08126,98.85503,99.05718,-0.540201,-1.0,2.9,-0.540201,-0.62,-0.540201,1.75,1.55,-0.0439,-0.456,-0.2994444,-0.258,0.3662491,2.03,0.0671,1.86,0.9834773,7.020547,6.726913,0.89996,3.844641,9.434527,102.5656,95.48656,94.39944,101.1547,99.40627,102.1062,99.89965,92.18601,105.2697,-0.3947,-0.7366667,3.49,-0.3947,-0.40055,-0.3947,1.71,-0.455,1.76,128.4715,113.7981,110.4097,99.90833,123.9036,131.4174,115.0904,114.8,98.00258,110.8471,102.6681,103.4241,106.0047,121.7233,110.734,101.0707,110.9,115.9,101.3,115.991,103.92,123.825,111.4228,98.78109,0.7,0.2,0.6,-0.2,0.3,0.6,0.4,-0.2,0.3,0.8,0.2,-0.9,0.0,-0.1,0.2,-0.2,0.2,0.1,0.1,0.2,0.0,0.1,-0.5,0.2,-0.588937064,0.552940609,1.3,0.352717779,0.104396,0.088274369,0.233103,0.644369484,1.09490161,0.641318509,4.5,3.1,5.1,6.7,2.9,6.8,3.6
2020-01-01,239,18.38375,350.8364,36.7912,7.62639,192.619430541992,296.989288330078,316.551574707031,69.5311431884766,23.49138,48.99593,208.5778,33751.66,13557.4130859375,4864.52392578125,10066.39,16.1,-5.82,12.5,-1.5,7.9,16.1,-5.7,99.56758,100.18,95.8638,99.38712,100.2141,99.68634,99.76068,99.50554,99.82909,100.5603,99.82986,99.15915,100.7605,99.55218,104.1597,100.9558,100.7999,100.9197,101.2585,100.7349,100.448,101.9416,99.51659,101.5985,98.20132,98.88435,99.09469,-0.5374213,-0.85,2.9,-0.5374213,-0.63,-0.5374213,1.75,1.55,-0.0868,-0.698,-0.3136364,-0.259,0.3161868,2.23,0.10557,1.76,0.9700391,6.921033,6.729852,0.9007326,3.829931,9.496983,102.0159,96.72305,96.56535,100.1433,99.50863,100.6639,100.9936,90.13612,104.5931,-0.3911364,-0.74875,3.67,-0.3911364,-0.4078909,-0.3911364,1.71,-0.1749,1.65,127.4539,119.5513,113.0676,105.9088,123.286,133.4333,118.0902,119.9,100.9987,106.1326,105.3362,103.8804,107.9663,124.7322,111.9924,100.4709,114.6,121.3,104.6,110.7354,106.8397,127.8734,112.5834,98.49937,-0.7,-0.4,-0.8,0.2,-0.7,0.7,-1.3,0.4,-0.2,-1.3,-0.1,1.7,-0.4,0.2,-1.2,0.6,0.7,0.0,0.6,0.0,0.5,2.1,-1.3,0.5,-2.435327191,-1.408050922,-10.4,-0.83092717,-2.964132,-1.702244189,-2.629116,0.711053236,-0.216281117,-1.362864783,4.5,3.2,4.7,6.7,2.9,7.4,3.6
2020-02-01,240,18.38375,350.8364,36.7912,7.62639,192.619430541992,296.989288330078,316.551574707031,69.5311431884766,23.49138,48.99593,208.5778,33751.66,13557.4130859375,4864.52392578125,10066.39,12.9,-5.15,12.2,-0.6,6.5,15.2,-18.3,99.06889,99.84834,94.31256,99.12654,100.0699,99.08572,99.13358,99.024,99.17562,99.67623,99.6354,99.0446,100.3676,99.12656,103.4462,100.5715,100.5004,100.3184,100.4923,100.2449,100.0412,101.2898,99.39275,101.1803,83.41336,98.84253,99.06007,-0.5382235,-0.8,2.9,-0.5382235,-0.62,-0.5382235,1.75,1.58,-0.2574,-0.832,-0.466,-0.411,0.1333309,2.09,-0.04565,1.5,0.97611,6.999663,6.851725,0.916945,3.921165,9.6885,101.7402,97.55313,97.93616,100.0003,99.78899,100.0813,100.7288,90.10497,105.7925,-0.40885,-0.7164475,2.98,-0.40885,-0.40899,-0.40885,1.71,-0.1499,1.59,127.3267,116.3295,112.0709,111.0093,125.139,134.1317,116.0903,117.3,101.5786,109.3522,105.3362,103.7498,108.5969,126.2366,111.4204,100.8027,111.6,119.4,105.4,115.0132,106.5153,128.4318,112.2352,98.66233,0.0,-0.1,0.6,0.4,0.2,0.6,0.4,0.3,0.3,0.5,-0.1,-0.3,0.4,0.1,2.0,0.4,0.0,-0.3,-0.1,-0.1,-0.1,1.2,-1.0,0.0,-2.435327191,-1.408050922,-10.4,-0.83092717,-2.964132,-1.702244189,-2.629116,0.711053236,-0.216281117,-1.362864783,4.6,3.3,5.3,6.6,2.8,7.8,3.5
2020-03-01,241,18.38375,350.8364,36.7912,7.62639,192.619430541992,296.989288330078,316.551574707031,69.5311431884766,23.49138,48.99593,208.5778,33751.66,13557.4130859375,4864.52392578125,10066.39,15.5,-6.71,5.2,-8.2,-0.9,11.3,-8.2,97.86475,99.21201,96.51659,98.42049,99.36473,97.63989,97.55445,98.00323,97.65008,97.8284,98.66201,98.63633,99.59223,98.17974,102.875,99.7653,99.90694,99.02262,98.88623,99.19491,99.16265,100.0062,99.05126,100.2051,88.02671,95.97662,97.67451,-0.5356286,-1.25,2.9,-0.5356286,-0.47,-0.5356286,1.05,0.65,-0.0938,-0.368,-0.5413637,-0.409,0.3681764,1.8,-0.16768,0.87,0.9570273,7.018073,6.754527,0.9058505,4.013614,9.803855,103.1539,99.86214,98.725,102.3175,102.0726,104.6339,99.3134,89.43768,110.1873,-0.4166364,-0.675,2.55,-0.4166364,-0.3628727,-0.4166364,1.17,-0.15291,1.35,108.5012,117.4801,97.00996,105.3088,124.0272,134.7815,105.3912,112.5,91.23711,106.0176,94.23692,97.61222,97.15874,113.2437,109.8189,96.77164,101.9,112.7,94.2,112.0799,94.40389,118.3806,110.146,94.10224,0.5,0.1,0.1,-0.3,0.5,0.2,-0.2,-0.3,0.7,0.1,0.1,-0.6,0.2,0.4,-1.0,-0.2,-0.1,-0.3,-0.2,-0.2,-0.4,0.3,-0.6,-0.1,-2.435327191,-1.408050922,-10.4,-0.83092717,-2.964132,-1.702244189,-2.629116,0.711053236,-0.216281117,-1.362864783,5.0,3.4,4.8,6.5,2.9,6.8,4.4
